TimeStamp,Total_KW,GHI,GII,MOD_TEMP,AMB_TEMP,AIR_PRESS,CLOUD_COVER,Hour,Minute,Day_of_Year,Day_of_Week,Total_KW_Lag1,Total_KW_Lag2,GHI_Rolling_Mean_2h,Temp_Rolling_Std_2h,GHI_Delta,GHI_Temp_Interaction
2025-06-09 12:30:00,72.47999999999999,882.31,857.28,50.68,45.96,94.94,0.48,12,30,160,0,74.81,73.92,889.2175,1.3398756161169076,-31.420000000000073,44715.470799999996
2025-06-09 13:00:00,70.47,887.34,852.1,50.16,47.04,94.9,0.43,13,0,160,0,72.47999999999999,74.81,895.2975,0.4918248333142689,5.030000000000086,44508.9744
2025-06-09 13:30:00,66.12,841.48,805.15,50.65,48.09,94.82,0.42,13,30,160,0,70.47,72.47999999999999,881.215,0.29473151623907345,-45.860000000000014,42620.962
2025-06-09 14:00:00,65.22,841.62,797.73,50.2,49.1,94.78,0.4,14,0,160,0,66.12,70.47,863.1875,0.28075790282361585,0.13999999999998636,42249.324
2025-06-09 14:30:00,10.21,28.89,50.68,34.88,48.08,94.83,0.37,14,30,160,0,65.22,66.12,649.8325000000001,7.731525830433793,-812.73,1007.6832
2025-06-09 15:00:00,10.98,67.03,61.71,29.93,39.83,94.69,0.29,15,0,160,0,10.21,65.22,444.75500000000005,10.599888364191965,38.14,2006.2079
2025-06-09 15:30:00,6.3100000000000005,81.41,73.19,32.56,38.2,94.64,0.29,15,30,160,0,10.98,10.21,254.73750000000004,9.099206467232882,14.379999999999995,2650.7096
2025-06-09 16:00:00,6.52,63.32,60.14,31.62,37.65,94.65,0.3,16,0,160,0,6.3100000000000005,10.98,60.16250000000003,2.0649677156475135,-18.089999999999996,2002.1784
2025-06-09 16:30:00,7.800000000000001,51.49,51.04,30.45,36.57,94.65,0.29,16,30,160,0,6.52,6.3100000000000005,65.81250000000003,1.18138336989591,-11.829999999999998,1567.8705
2025-06-09 17:00:00,5.300000000000001,54.04,49.27,30.5,35.89,94.58,0.26,17,0,160,0,7.800000000000001,6.52,62.56500000000003,1.00850962646204,2.549999999999997,1648.22
2025-06-09 17:30:00,2.0700000000000003,13.83,13.18,30.21,35.57,94.72,0.26,17,30,160,0,5.300000000000001,7.800000000000001,45.67000000000003,0.6295236294214791,-40.21,417.8043
2025-06-09 18:30:00,0.36,8.34,7.46,30.07,34.67,94.6,0.37,18,30,160,0,2.0700000000000003,5.300000000000001,31.925000000000026,0.20271079563430694,-5.49,250.78379999999999
2025-06-09 19:30:00,39.45,0.0,0.0,28.58,34.82,94.7,0.37,19,30,160,0,0.36,2.0700000000000003,19.052500000000027,0.8588752334691786,-8.34,0.0
2025-06-09 21:00:00,39.52,0.0,0.0,28.05,33.84,94.83,0.29,21,0,160,0,39.45,0.36,5.542500000000029,1.0771683557674676,0.0,0.0
2025-06-09 21:30:00,39.17,0.0,0.0,27.7,33.56,94.82,0.27,21,30,160,0,39.52,39.45,2.0850000000000284,1.0446370980713091,0.0,0.0
2025-06-09 23:00:00,-0.35,0.0,0.0,27.0,32.49,94.84,0.16,23,0,160,0,39.17,39.52,0.0,0.6624889936194529,0.0,0.0
2025-06-09 23:30:00,-0.43,0.0,0.0,26.81,32.36,94.83,0.38,23,30,160,0,-0.35,39.17,0.0,0.583152352877839,0.0,0.0
2025-06-10 00:00:00,-0.43,0.0,0.0,26.48,32.23,94.81,0.23,0,0,161,1,-0.43,-0.35,0.0,0.5152588346326505,0.0,0.0
2025-06-10 00:30:00,-0.44,0.0,0.0,25.86,32.01,94.78,0.32,0,30,161,1,-0.43,-0.43,0.0,0.5001583082722022,0.0,0.0
2025-06-10 01:00:00,-0.43,0.0,0.0,25.32,31.66,94.73,0.13,1,0,161,1,-0.44,-0.43,0.0,0.6616330805920694,0.0,0.0
2025-06-10 01:30:00,-0.44,0.0,0.0,24.96,31.17,94.73,0.19,1,30,161,1,-0.43,-0.44,0.0,0.66279710319257,0.0,0.0
2025-06-10 02:00:00,-0.44,0.0,0.0,25.23,30.81,94.71,0.35,2,0,161,1,-0.44,-0.43,0.0,0.37739236876292614,0.0,0.0
2025-06-10 02:30:00,-0.44,0.0,0.0,25.28,30.67,94.7,0.15,2,30,161,1,-0.44,-0.44,0.0,0.1625576820716473,0.0,0.0
2025-06-10 03:00:00,-0.44,0.0,0.0,25.15,30.53,94.7,0.11,3,0,161,1,-0.44,-0.44,0.0,0.14059397806157134,0.0,0.0
2025-06-10 03:30:00,-0.44,0.0,0.0,25.27,30.42,94.7,0.27,3,30,161,1,-0.44,-0.44,0.0,0.05909032634171314,0.0,0.0
2025-06-10 04:00:00,-0.44,0.0,0.0,25.02,30.37,94.69,0.34,4,0,161,1,-0.44,-0.44,0.0,0.12192894105656617,0.0,0.0
2025-06-10 04:30:00,-0.44,0.0,0.0,24.74,30.21,94.72,0.27,4,30,161,1,-0.44,-0.44,0.0,0.2275228926222361,0.0,0.0
2025-06-10 05:00:00,-0.44,0.0,0.0,24.47,30.01,94.71,0.17,5,0,161,1,-0.44,-0.44,0.0,0.34607320998194524,0.0,0.0
2025-06-10 05:30:00,-0.05,4.02,3.67,24.37,29.81,94.73,0.34,5,30,161,1,-0.44,-0.44,1.0050000000000283,0.2920045661753104,4.02,97.9674
2025-06-10 06:00:00,3.72,33.63,30.76,24.81,29.76,94.75,0.24,6,0,161,1,-0.05,-0.44,9.41250000000003,0.21093047827954364,29.610000000000003,834.3603
2025-06-10 06:30:00,10.78,92.73,83.65,26.11,30.07,94.8,0.15,6,30,161,1,3.72,-0.05,32.59500000000003,0.8024130274784923,59.1,2421.1803
2025-06-10 07:00:00,16.35,166.08,150.1,28.01,31.08,94.84,0.15,7,0,161,1,10.78,3.72,74.11500000000004,1.633268706204556,73.35000000000001,4651.9008
2025-06-10 07:30:00,21.97,212.07,195.4,29.52,32.42,94.86,0.32,7,30,161,1,16.35,10.78,126.12750000000003,2.074293052263099,45.98999999999998,6260.3063999999995
2025-06-10 08:00:00,36.64,333.6,314.32,31.35,33.64,94.86,0.25,8,0,161,1,21.97,16.35,201.12000000000003,2.2263628784784375,121.53000000000003,10458.36
2025-06-10 08:30:00,37.49,286.59,275.12,32.92,35.34,94.87,0.3,8,30,161,1,36.64,21.97,249.58500000000004,2.139267787507357,-47.01000000000005,9434.5428
2025-06-10 09:00:00,44.370000000000005,362.01,348.04,34.37,36.14,94.88,0.27,9,0,161,1,37.49,36.64,298.5675,2.084050543213014,75.42000000000002,12442.283699999998
2025-06-10 09:30:00,47.7,380.54,365.55,35.07,37.04,94.87,0.32,9,30,161,1,44.370000000000005,37.49,340.68500000000006,1.6492094065540404,18.53000000000003,13345.5378
2025-06-10 10:00:00,56.370000000000005,429.48,411.18,37.07,37.84,94.89,0.38,10,0,161,1,47.7,44.370000000000005,364.655,1.7254830241605377,48.94,15920.823600000002
2025-06-10 10:30:00,60.47,730.77,695.24,41.83,39.08,94.86,0.39,10,30,161,1,56.370000000000005,47.7,475.70000000000005,3.3638618679526626,301.28999999999996,30568.109099999998
2025-06-10 11:00:00,74.4,884.08,840.08,47.66,41.25,94.85,0.38,11,0,161,1,60.47,56.370000000000005,606.2175,5.605059470395082,153.31000000000006,42135.2528
2025-06-10 11:30:00,73.39,891.89,859.07,49.7,43.3,94.85,0.47,11,30,161,1,74.4,60.47,734.0550000000001,5.733018402203026,7.809999999999945,44326.933000000005
2025-06-10 12:00:00,72.98,900.81,863.64,50.75,45.11,94.84,0.43,12,0,161,1,73.39,74.4,851.8875,3.982298331365717,8.919999999999959,45716.1075
2025-06-10 12:30:00,69.38,807.37,770.04,52.54,47.13,94.81,0.46,12,30,161,1,72.98,73.39,871.0375,2.039123586249219,-93.43999999999994,42419.2198
2025-06-10 13:00:00,65.61,653.67,613.6,52.67,48.44,94.78,0.36,13,0,161,1,69.38,72.98,813.4350000000001,1.440381893803772,-153.70000000000005,34428.7989
2025-06-10 13:30:00,58.16,480.13,453.44,50.5,49.48,94.75,0.43,13,30,161,1,65.61,69.38,710.4950000000001,1.1489270356863632,-173.53999999999996,24246.565
2025-06-10 14:00:00,47.36,510.38,484.05,44.97,48.24,94.71,0.46,14,0,161,1,58.16,65.61,612.8875,3.606281556765159,30.25,22951.7886
2025-06-10 14:30:00,72.59,419.98,403.76,46.92,47.58,94.69,0.4,14,30,161,1,47.36,58.16,516.0400000000001,3.467241939447648,-90.39999999999998,19705.461600000002
2025-06-10 15:00:00,32.59,421.57,391.59,45.91,47.3,94.66,0.42,15,0,161,1,72.59,47.36,458.01500000000004,2.418188026877054,1.589999999999975,19354.2787
2025-06-10 15:30:00,28.15,240.46,240.81,42.11,46.38,94.63,0.34,15,30,161,1,32.59,72.59,398.0975000000001,2.070867370611913,-181.10999999999999,10125.7706
2025-06-10 16:00:00,41.78,411.75,368.23,39.72,44.52,94.6,0.42,16,0,161,1,28.15,32.59,373.44000000000005,3.347441809302328,171.29,16354.71
2025-06-10 16:30:00,13.42,248.48,170.7,38.79,43.58,94.59,0.42,16,30,161,1,41.78,28.15,330.565,3.1760811807423104,-163.27,9638.5392
2025-06-10 17:00:00,22.89,152.47,119.57,35.36,42.12,94.62,0.24,17,0,161,1,13.42,41.78,263.29,2.7978622791932533,-96.00999999999999,5391.339199999999
2025-06-10 17:30:00,10.81,94.03,79.86,32.95,40.64,94.56,0.41,17,30,161,1,22.89,13.42,226.68250000000003,3.1276455468396795,-58.44,3098.2885
2025-06-10 18:00:00,2.06,1.67,4.02,31.06,38.58,94.71,0.38,18,0,161,1,10.81,22.89,124.16250000000002,3.335336065026487,-92.36,51.8702
2025-06-10 19:00:00,39.6,0.0,0.0,23.53,32.93,94.82,0.34,19,0,161,1,2.06,10.81,62.042500000000025,5.109275878243433,-1.67,0.0
2025-06-10 19:30:00,39.5,0.0,0.0,23.03,30.63,94.67,0.29,19,30,161,1,39.6,2.06,23.92500000000003,5.100218132590078,0.0,0.0
2025-06-10 20:00:00,39.48,0.86,0.4,23.0,29.71,94.87,0.33,20,0,161,1,39.5,39.6,0.6325000000000284,3.9441644658069577,0.86,19.78
2025-06-10 20:30:00,39.44,1.89,0.12,24.29,29.41,94.98,0.2,20,30,161,1,39.48,39.5,0.6875000000000284,0.6028474102135519,1.0299999999999998,45.9081
2025-06-10 21:30:00,36.44,0.0,0.0,22.6,28.68,94.86,0.34,21,30,161,1,39.44,39.48,0.6875000000000284,0.7333484846927948,-1.89,0.0
2025-06-10 22:00:00,-0.5,0.0,0.0,22.72,28.28,94.82,0.29,22,0,161,1,36.44,39.44,0.6875000000000284,0.7766326888140642,0.0,0.0
2025-06-10 22:30:00,-0.41,0.44,0.4,22.5,27.87,94.81,0.33,22,30,161,1,-0.5,36.44,0.5825000000000284,0.8464583076961997,0.44,9.9
2025-06-10 23:00:00,-0.41,0.09,0.32,22.58,27.82,94.81,0.08,23,0,161,1,-0.41,-0.5,0.13250000000002843,0.0909212113204356,-0.35,2.0321999999999996
2025-06-11 01:30:00,-0.42,0.0,0.0,21.98,27.61,94.79,0.11,1,30,162,2,-0.41,-0.41,0.13250000000002843,0.32305830227374777,-0.09,0.0
2025-06-11 02:30:00,-0.42,0.0,0.0,21.91,27.32,94.73,0.13,2,30,162,2,-0.42,-0.41,0.13250000000002843,0.3462537605110205,0.0,0.0
2025-06-11 03:00:00,-0.42,0.0,0.0,21.82,27.19,94.73,0.31,3,0,162,2,-0.42,-0.42,0.02250000000002842,0.34461330986297173,0.0,0.0
2025-06-11 03:30:00,-0.42,0.0,0.0,21.64,27.05,94.74,0.08,3,30,162,2,-0.42,-0.42,0.0,0.1470544117033299,0.0,0.0
2025-06-11 04:00:00,-0.43,0.0,0.0,21.79,26.97,94.75,0.08,4,0,162,2,-0.42,-0.42,0.0,0.11224972160953907,0.0,0.0
2025-06-11 04:30:00,-0.43,0.0,0.0,21.75,26.99,94.77,0.14,4,30,162,2,-0.43,-0.42,0.0,0.07874007874916464,0.0,0.0
2025-06-11 06:00:00,6.390000000000001,54.54,50.42,22.67,27.27,94.91,0.22,6,0,162,2,-0.43,-0.43,13.635000000000028,0.4759114063227119,54.54,1236.4218
2025-06-11 07:30:00,37.510000000000005,256.07,240.42,27.63,29.67,94.99,0.15,7,30,162,2,6.390000000000001,-0.43,77.65250000000003,2.8122351727172163,201.53,7075.214099999999
2025-06-11 08:30:00,60.11,480.95,454.55,34.55,34.25,95.02,0.33,8,30,162,2,37.510000000000005,6.390000000000001,197.89000000000004,5.865742351427822,224.88,16616.8225
2025-06-11 09:00:00,68.91,478.36,453.94,36.12,36.4,95.06,0.3,9,0,162,2,60.11,37.510000000000005,317.48,6.2521323029294145,-2.589999999999975,17278.3632
2025-06-11 09:30:00,83.97999999999999,685.43,655.96,40.42,38.23,95.09,0.41,9,30,162,2,68.91,60.11,475.20250000000004,5.314778138988136,207.06999999999994,27705.080599999998
2025-06-11 10:00:00,69.36,679.9,655.14,43.99,40.32,95.09,0.37,10,0,162,2,83.97999999999999,68.91,581.1600000000001,4.27402230535425,-5.529999999999973,29908.801
2025-06-11 10:30:00,66.66,779.78,753.4,44.72,40.76,95.08,0.41,10,30,162,2,69.36,83.97999999999999,655.8675000000001,3.938640840018962,99.88,34871.7616
2025-06-11 11:00:00,72.59,882.69,852.81,47.36,41.24,95.05,0.38,11,0,162,2,66.66,69.36,756.95,2.8614958209530035,102.91000000000008,41804.1984
2025-06-11 11:30:00,69.77000000000001,961.45,925.11,50.25,41.92,95.03,0.4,11,30,162,2,72.59,66.66,825.955,2.8428272312373197,78.75999999999999,48312.8625
2025-06-11 12:00:00,68.57,342.71,336.51,51.21,43.19,95.02,0.42,12,0,162,2,69.77000000000001,72.59,741.6575,2.9406178489104673,-618.74,17550.179099999998
2025-06-11 12:30:00,74.25999999999999,952.3,918.13,48.94,44.11,95.0,0.49,12,30,162,2,68.57,69.77000000000001,784.7875000000001,1.6698702544401414,609.5899999999999,46605.562
2025-06-11 13:00:00,63.58,813.18,780.34,46.82,44.71,94.98,0.44,13,0,162,2,74.25999999999999,68.57,767.4100000000001,1.9000438591422055,-139.12,38073.0876
2025-06-11 13:30:00,50.23,795.38,764.94,44.95,44.53,94.95,0.39,13,30,162,2,63.58,74.25999999999999,725.8924999999999,2.700678926985626,-17.799999999999955,35752.331000000006
2025-06-11 14:00:00,41.02,745.81,706.44,44.9,44.9,94.89,0.4,14,0,162,2,50.23,63.58,826.6675,1.9131540276023724,-49.57000000000005,33486.869
2025-06-11 14:30:00,54.31,735.22,690.07,47.05,45.39,94.85,0.38,14,30,162,2,41.02,50.23,772.3975,1.164445504663601,-10.589999999999918,34592.101
2025-06-11 15:00:00,61.85,513.14,481.02,44.56,45.69,94.8,0.33,15,0,162,2,54.31,41.02,697.3875,1.1366177897596141,-222.08000000000004,22865.5184
2025-06-11 15:30:00,59.76,433.54,406.71,42.5,44.94,94.76,0.36,15,30,162,2,61.85,54.31,606.9275,1.8628897802423727,-79.59999999999997,18425.45
2025-06-11 16:00:00,51.54,479.32,395.57,41.9,44.88,94.73,0.4,16,0,162,2,59.76,61.85,540.3050000000001,2.3292398616998673,45.77999999999997,20083.507999999998
2025-06-11 17:00:00,28.15,174.44,144.66,35.58,42.55,94.72,0.32,17,0,162,2,51.54,59.76,400.11000000000007,3.8745795470819138,-304.88,6206.575199999999
2025-06-11 17:30:00,16.38,116.71,106.31,34.71,40.86,94.72,0.26,17,30,162,2,28.15,51.54,301.00250000000005,4.095992960605841,-57.730000000000004,4051.0041
2025-06-11 18:00:00,7.31,59.2,55.1,33.01,39.58,94.72,0.23,18,0,162,2,16.38,28.15,207.41750000000005,3.882894109638632,-57.50999999999999,1954.192
2025-06-11 18:30:00,1.85,20.35,18.31,31.51,38.35,94.73,0.38,18,30,162,2,7.31,16.38,92.67500000000005,1.8098503621386808,-38.85,641.2285
2025-06-11 19:00:00,39.31,0.0,0.0,30.02,37.19,94.77,0.23,19,0,162,2,1.85,7.31,49.065000000000055,2.0111418812871182,-20.35,0.0
2025-06-11 19:30:00,39.45,0.0,0.0,28.86,36.21,94.76,0.27,19,30,162,2,39.31,1.85,19.88750000000006,1.8027941276439012,0.0,0.0
2025-06-11 20:30:00,39.45,0.0,0.0,27.45,34.76,94.81,0.24,20,30,162,2,39.45,39.31,5.087500000000057,1.7239682905052438,0.0,0.0
2025-06-11 21:00:00,39.31,0.0,0.0,27.3,34.17,94.8,0.36,21,0,162,2,39.45,39.45,0.0,1.2842994199177558,0.0,0.0
2025-06-11 21:30:00,35.370000000000005,0.0,0.0,26.88,33.77,94.81,0.2,21,30,162,2,39.31,39.45,0.0,0.8595493005065012,0.0,0.0
2025-06-11 22:00:00,0.91,0.0,0.0,26.59,33.39,94.84,0.29,22,0,162,2,35.370000000000005,39.31,0.0,0.3928103868297155,0.0,0.0
2025-06-11 22:30:00,-0.52,0.0,0.0,26.46,33.06,94.83,0.2,22,30,162,2,0.91,35.370000000000005,0.0,0.37232378382444514,0.0,0.0
2025-06-11 23:00:00,-0.5,0.0,0.0,26.22,32.74,94.83,0.29,23,0,162,2,-0.52,0.91,0.0,0.2750000000025394,0.0,0.0
2025-06-11 23:30:00,-0.44,0.0,0.0,25.84,32.44,94.82,0.36,23,30,162,2,-0.5,-0.52,0.0,0.32948191655199216,0.0,0.0
2025-06-12 00:00:00,-0.42,0.0,0.0,25.66,32.19,94.82,0.22,0,0,163,3,-0.44,-0.5,0.0,0.3619852667372153,0.0,0.0
2025-06-12 00:30:00,-0.44,0.0,0.0,25.69,31.94,94.8,0.37,0,30,163,3,-0.42,-0.44,0.0,0.25734218465209086,0.0,0.0
2025-06-12 01:00:00,-0.42,0.0,0.0,25.61,31.82,94.78,0.37,1,0,163,3,-0.44,-0.42,0.0,0.09899494937388015,0.0,0.0
2025-06-12 01:30:00,-0.44,0.0,0.0,25.89,31.78,94.77,0.19,1,30,163,3,-0.42,-0.44,0.0,0.12284814474871732,0.0,0.0
2025-06-12 02:00:00,-0.44,0.0,0.0,25.33,31.61,94.75,0.32,2,0,163,3,-0.44,-0.42,0.0,0.2320919358103927,0.0,0.0
2025-06-12 02:30:00,-0.43,0.0,0.0,24.9,31.33,94.76,0.1,2,30,163,3,-0.44,-0.44,0.0,0.4222459788656922,0.0,0.0
2025-06-12 05:00:00,-0.42,0.0,0.0,25.16,30.92,94.84,0.13,5,0,163,3,-0.43,-0.44,0.0,0.4191260749085695,0.0,0.0
2025-06-12 05:30:00,0.86,9.94,9.66,25.14,30.71,94.85,0.34,5,30,163,3,-0.42,-0.43,2.4850000000000567,0.17689450717388694,9.94,249.89159999999998
2025-06-12 06:00:00,7.31,65.33,61.64,26.45,30.84,94.88,0.1,6,0,163,3,0.86,-0.42,18.817500000000056,0.7016825018018584,55.39,1727.9785
2025-06-12 06:30:00,15.44,164.16,146.66,28.47,31.63,94.93,0.33,6,30,163,3,7.31,0.86,59.85750000000006,1.5680667502803496,98.83,4673.6352
2025-06-12 07:00:00,29.62,274.42,250.25,31.13,33.24,94.97,0.42,7,0,163,3,15.44,7.31,128.46250000000003,2.609972860650959,110.26000000000002,8542.6946
2025-06-12 07:30:00,39.37,291.66,280.16,33.81,35.49,94.99,0.25,7,30,163,3,29.62,15.44,198.89250000000004,3.2005989022891064,17.24000000000001,9861.0246
2025-06-12 08:00:00,22.86,236.74,230.38,35.06,37.32,95.03,0.28,8,0,163,3,39.37,29.62,241.74500000000006,2.932704951633204,-54.920000000000016,8300.1044
2025-06-12 08:30:00,42.73,225.6,219.58,35.89,38.13,95.04,0.24,8,30,163,3,22.86,39.37,257.1050000000001,2.078915983551757,-11.140000000000015,8096.784
2025-06-12 09:00:00,41.900000000000006,160.01,154.57,34.29,38.04,95.07,0.27,9,0,163,3,42.73,22.86,228.50250000000003,0.9110936651447279,-65.59,5486.742899999999
2025-06-12 09:30:00,62.33,580.93,562.67,40.98,38.43,95.07,0.38,9,30,163,3,41.900000000000006,42.73,300.82000000000005,3.0214841827596253,420.91999999999996,23806.511399999996
2025-06-12 10:00:00,75.58,628.68,595.56,47.23,41.2,95.08,0.45,10,0,163,3,62.33,41.900000000000006,398.805,5.833280237853558,47.75,29692.556399999994
2025-06-12 10:30:00,76.52000000000001,659.48,677.9,46.64,41.79,95.06,0.43,10,30,163,3,75.58,62.33,507.27500000000003,6.028877728621295,30.800000000000068,30758.1472
2025-06-12 11:00:00,79.38,1045.49,999.22,45.16,42.04,95.05,0.41,11,0,163,3,76.52000000000001,75.58,728.645,2.819484290905969,386.01,47214.3284
2025-06-12 11:30:00,84.87,1020.21,977.42,50.17,42.58,95.03,0.41,11,30,163,3,79.38,76.52000000000001,838.4649999999999,2.102141764962252,-25.279999999999973,51183.9357
2025-06-12 12:00:00,77.66,1019.8,974.94,47.73,43.53,94.98,0.4,12,0,163,3,84.87,79.38,936.245,2.111437109332235,-0.41000000000008185,48675.054
2025-06-12 12:30:00,66.47999999999999,1069.65,1023.81,49.32,43.92,94.92,0.41,12,30,163,3,77.66,84.87,1038.7875,2.2025515506638795,49.850000000000136,52755.138000000006
2025-06-12 13:00:00,62.04,501.77,480.19,50.92,45.0,94.88,0.4,13,0,163,3,66.47999999999999,77.66,902.8575000000001,1.3693915923984994,-567.8800000000001,25550.1284
2025-06-12 13:30:00,43.09,937.28,894.57,51.47,45.61,94.85,0.46,13,30,163,3,62.04,66.47999999999999,882.125,1.6876216005565325,435.51,48241.8016
2025-06-12 14:00:00,50.14,377.77,364.48,47.17,45.74,94.83,0.39,14,0,163,3,43.09,62.04,721.6175000000001,1.9291621670209582,-559.51,17819.4109
2025-06-12 14:30:00,58.74,813.38,761.25,47.2,45.78,94.81,0.47,14,30,163,3,50.14,43.09,657.5500000000001,2.326069646420413,435.61,38391.536
2025-06-12 15:00:00,73.28,697.34,647.11,48.62,46.19,94.78,0.37,15,0,163,3,58.74,50.14,706.4425000000001,2.020008250807847,-116.03999999999996,33904.6708
2025-06-12 15:30:00,60.400000000000006,586.62,534.51,42.85,45.91,94.73,0.4,15,30,163,3,73.28,58.74,618.7775,2.4999599996797266,-110.72000000000003,25136.667
2025-06-12 16:00:00,44.01,476.35,334.31,42.87,45.57,94.68,0.39,16,0,163,3,60.400000000000006,73.28,643.4225000000001,2.9727035954944157,-110.26999999999998,20421.124499999998
2025-06-12 16:30:00,42.05,352.67,146.15,40.29,44.95,94.64,0.31,16,30,163,3,44.01,60.400000000000006,528.245,3.523193390471999,-123.68,14209.0743
2025-06-12 17:00:00,26.87,265.05,116.81,38.88,44.27,94.63,0.38,17,0,163,3,42.05,44.01,420.17250000000007,1.9765184036580967,-87.62,10305.144
2025-06-12 17:30:00,14.64,155.51,84.19,35.64,40.03,94.56,0.28,17,30,163,3,26.87,42.05,312.39500000000004,3.0132706483154363,-109.54000000000002,5542.3764
2025-06-12 18:00:00,6.859999999999999,51.83,46.79,33.58,37.51,94.59,0.2,18,0,163,3,14.64,26.87,206.26500000000007,3.047757372232833,-103.67999999999999,1740.4514
2025-06-12 18:30:00,1.64,15.47,14.55,32.21,36.99,94.65,0.26,18,30,163,3,6.859999999999999,14.64,121.96500000000006,2.9006019490213526,-36.36,498.2887
2025-06-12 19:00:00,39.370000000000005,0.0,0.0,31.13,36.98,94.69,0.21,19,0,163,3,1.64,6.859999999999999,55.70250000000006,1.9449592969177243,-15.47,0.0
2025-06-12 19:30:00,39.44,0.0,0.0,30.27,36.58,94.74,0.25,19,30,163,3,39.370000000000005,1.64,16.825000000000056,1.4290177279050245,0.0,0.0
2025-06-12 20:00:00,39.36,0.0,0.0,30.36,36.34,94.8,0.38,20,0,163,3,39.44,39.370000000000005,3.867500000000057,0.8987537667980026,0.0,0.0
2025-06-12 20:30:00,39.39,0.0,0.0,29.72,35.97,94.83,0.38,20,30,163,3,39.36,39.44,0.0,0.5802872851731871,0.0,0.0
2025-06-12 21:00:00,39.32,0.0,0.0,29.66,35.51,94.88,0.18,21,0,163,3,39.39,39.36,0.0,0.36353587626767686,0.0,0.0
2025-06-12 21:30:00,39.02,0.0,0.0,29.11,35.11,94.91,0.34,21,30,163,3,39.32,39.39,0.0,0.5115580775113152,0.0,0.0
2025-06-12 22:00:00,-0.73,0.0,0.0,28.53,34.63,94.93,0.23,22,0,163,3,39.02,39.32,0.0,0.5558477009641432,0.0,0.0
2025-06-12 22:30:00,-0.8600000000000001,0.0,0.0,27.99,34.15,94.92,0.35,22,30,163,3,-0.73,39.02,0.0,0.7217282498746825,0.0,0.0
2025-06-12 23:00:00,-0.5,0.0,0.0,27.52,33.7,94.91,0.36,23,0,163,3,-0.8600000000000001,-0.73,0.0,0.6862640405368012,0.0,0.0
2025-06-12 23:30:00,-0.42,0.0,0.0,27.08,33.23,94.89,0.2,23,30,163,3,-0.5,-0.8600000000000001,0.0,0.622949971239494,0.0,0.0
2025-06-13 00:00:00,-0.43,0.0,0.0,26.88,32.88,94.88,0.37,0,0,164,4,-0.42,-0.5,0.0,0.49365136145596844,0.0,0.0
2025-06-13 00:30:00,-0.43,0.0,0.0,26.85,32.54,94.86,0.2,0,30,164,4,-0.43,-0.42,0.0,0.30901725949753034,0.0,0.0
2025-06-13 01:30:00,-0.43,0.0,0.0,26.42,32.23,94.87,0.36,1,30,164,4,-0.43,-0.43,0.0,0.27777388886297766,0.0,0.0
2025-06-13 02:00:00,-0.42,0.0,0.0,25.83,31.81,94.88,0.29,2,0,164,4,-0.43,-0.43,0.0,0.49061186288222414,0.0,0.0
2025-06-13 02:30:00,-0.43,0.0,0.0,25.74,31.52,94.87,0.16,2,30,164,4,-0.42,-0.43,0.0,0.5224940191052909,0.0,0.0
2025-06-13 03:00:00,-0.42,0.0,0.0,25.18,31.17,94.88,0.21,3,0,164,4,-0.43,-0.42,0.0,0.5076333979039537,0.0,0.0
2025-06-13 04:30:00,-0.42,0.0,0.0,26.02,31.14,94.9,0.21,4,30,164,4,-0.42,-0.43,0.0,0.3610517045163906,0.0,0.0
2025-06-13 05:00:00,-0.43,0.0,0.0,25.88,31.12,94.91,0.31,5,0,164,4,-0.42,-0.42,0.0,0.36819378955588467,0.0,0.0
2025-06-13 05:30:00,0.48,5.73,5.95,24.89,30.86,94.95,0.23,5,30,164,4,-0.43,-0.42,1.432500000000057,0.5443880356273576,5.73,142.61970000000002
2025-06-13 06:00:00,5.4,42.64,43.42,25.87,30.65,94.98,0.18,6,0,164,4,0.48,-0.43,12.092500000000058,0.5211845482496518,36.91,1103.0968
2025-06-13 06:30:00,13.4,129.78,106.1,27.68,31.4,95.0,0.26,6,30,164,4,5.4,0.48,44.53750000000006,1.1633572108345802,87.14,3592.3104
2025-06-13 07:00:00,26.41,233.51,202.15,30.0,33.21,95.03,0.27,7,0,164,4,13.4,5.4,102.91500000000005,2.246701285589022,103.72999999999999,7005.299999999999
2025-06-13 07:30:00,46.91,343.29,308.21,34.02,35.56,95.06,0.32,7,30,164,4,26.41,13.4,187.30500000000006,3.517739567771771,109.78000000000003,11678.725800000002
2025-06-13 08:00:00,53.01,445.43,416.47,36.3,38.04,95.1,0.34,8,0,164,4,46.91,26.41,288.00250000000005,3.882988539771933,102.13999999999999,16169.108999999999
2025-06-13 08:30:00,55.8,586.3,554.71,41.31,40.33,95.12,0.34,8,30,164,4,53.01,46.91,402.13250000000005,4.7188372508489635,140.86999999999995,24220.053
2025-06-13 09:00:00,64.86,347.18,346.79,41.48,41.89,95.14,0.44,9,0,164,4,55.8,53.01,430.55000000000007,3.7188203774852404,-239.11999999999995,14401.026399999999
2025-06-13 09:30:00,77.18,241.67,238.5,41.06,41.66,95.13,0.27,9,30,164,4,64.86,55.8,405.14500000000004,2.497630543801983,-105.51000000000002,9922.9702
2025-06-13 10:00:00,55.760000000000005,935.88,897.0,48.18,43.05,95.12,0.43,10,0,164,4,77.18,64.86,527.7575,3.452645121255901,694.21,45090.6984
